"전북",군산시,0,0,0,0,0
"전북",익산시,0,0,0,0,0
"전북",정읍시,2,2,0,0,0
"전북",남원시,12,2,7,0,3
"전북",김제시,0,0,0,0,0
"전북",완주군,11,4,3,1,3
"전북",진안군,2,0,2,0,0
"전북",무주군,1,0,1,0,0
"전북",장수군,0,0,0,0,0
"전북",임실군,0,0,0,0,0
"전북",순창군,3,3,0,0,0
"전북",고창군,8,1,1,5,1
"전북",부안군,4,0,0,0,4
"전남",목포시,0,0,0,0,0
"전남",여수시,6,0,6,0,0
"전남",순천시,8,0,5,2,1
"전남",나주시,2,1,1,0,0
"전남",광양시,4,1,1,0,2
"전남",담양군,0,0,0,0,0
"전남",곡성군,4,0,2,0,2
"전남",구례군,0,0,0,0,0
"전남",고흥군,0,0,0,0,0
"전남",보성군,3,2,1,0,0
"전남",화순군,5,0,5,0,0
"전남",장흥군,7,1,4,2,0
"전남",강진군,9,0,9,0,0
"전남",해남군,1,1,0,0,0
"전남",영암군,3,1,1,0,1
"전남",무안군,0,0,0,0,0
"전남",함평군,4,2,2,0,0
"전남",영광군,2,0,0,2,0
"전남",장성군,2,0,1,1,0
"전남",완도군,3,1,2,0,0
"전남",진도군,3,3,0,0,0
"전남",신안군,1,0,1,0,0
"경북",포항시,14,14,0,0,0
"경북",경주시,1,1,0,0,0
"경북",김천시,0,0,0,0,0
"경북",안동시,2,1,1,0,0
"경북",구미시,7,0,7,0,0
"경북",영주시,1,1,0,0,0
"경북",영천시,0,0,0,0,0
"경북",상주시,3,1,0,1,1
"경북",문경시,2,0,0,2,0
"경북",경산시,2,1,1,0,0
"경북",군위군,2,0,1,1,0
"경북",의성군,2,0,0,2,0
"경북",청송군,2,1,0,1,0
"경북",영양군,0,0,0,0,0
"경북",영덕군,1,1,0,0,0
"경북",청도군,3,2,1,0,0
"경북",고령군,1,1,0,0,0
"경북",성주군,1,0,0,1,0
"경북",칠곡군,5,3,1,0,1
"경북",예천군,2,2,0,0,0
"경북",봉화군,1,0,1,0,0
"경북",울진군,5,1,2,2,0
"경북",울릉군,2,0,2,0,0
"경남",창원시,31,22,5,0,4
"경남",진주시,1,0,1,0,0
"경남",통영시,7,0,5,1,1
"경남",사천시,3,3,0,0,0
"경남",김해시,3,0,1,0,2
"경남",밀양시,2,0,1,1,0
"경남",거제시,13,1,11,1,0
"경남",양산시,3,0,3,0,0
"경남",의령군,0,0,0,0,0
"경남",함안군,1,1,0,0,0
"경남",창녕군,5,2,3,0,0
"경남",고성군,3,0,3,0,0
"경남",남해군,3,0,3,0,0
"경남",하동군,3,0,1,2,0
"경남",산청군,11,3,6,0,2
"경남",함양군,11,2,9,0,0
"경남",거창군,5,0,5,0,0
"경남",합천군,1,1,0,0,0
"제주",제주시,0,0,0,0,0
"제주",서귀포시,22,10,11,1,0
